date;expense_category;expense_type;value;month;year;weekday_number;weekday_text;months_text;store;city;english_translation
22/09/2023;food;buffelmozzarella;1,19;9;2023;5;Friday;Sep;lidl;;
22/09/2023;food;buffelmozzarella;1,19;9;2023;5;Friday;Sep;lidl;;
22/09/2023;food;buffelmozzarella;1,19;9;2023;5;Friday;Sep;lidl;;
22/09/2023;food;mango nektar;1,59;9;2023;5;Friday;Sep;lidl;;
22/09/2023;food;gourmet salat;1,39;9;2023;5;Friday;Sep;lidl;;
22/09/2023;food;ama naturjogurt 1%;0,79;9;2023;5;Friday;Sep;lidl;;
22/09/2023;food;gr. Oliv. M. pep. Knob. Dill;2,19;9;2023;5;Friday;Sep;lidl;;
22/09/2023;food;premium sorbet mango;1,99;9;2023;5;Friday;Sep;lidl;;
22/09/2023;food;salsa dip scharf;1,29;9;2023;5;Friday;Sep;lidl;;
22/09/2023;food;tk chicken nuggets m. dip;2,39;9;2023;5;Friday;Sep;lidl;;
22/09/2023;food;knodel mit quarkfullung_AK;1,99;9;2023;5;Friday;Sep;lidl;;
22/09/2023;food;grill;4,16;9;2023;5;Friday;Sep;infineon;;
22/09/2023;food;dessert;0,79;9;2023;5;Friday;Sep;infineon;;
26/09/2023;food;sbudget schlemmerfil;2,99;9;2023;2;Tuesday;Sep;eurospar;klagenfurt;
26/09/2023;food;sbudget sugo kraeu.;0,695;9;2023;2;Tuesday;Sep;eurospar;klagenfurt;
26/09/2023;food;sbudget gemuesemais150g;1,095;9;2023;2;Tuesday;Sep;eurospar;klagenfurt;
26/09/2023;food;taralli;1,59;9;2023;2;Tuesday;Sep;eurospar;klagenfurt;
26/09/2023;food;taralli;1,59;9;2023;2;Tuesday;Sep;eurospar;klagenfurt;
26/09/2023;food;sbudget spaghetti;0,74;9;2023;2;Tuesday;Sep;eurospar;klagenfurt;
26/09/2023;food;hohes c juicy 1l pkg;2,39;9;2023;2;Tuesday;Sep;eurospar;klagenfurt;
26/09/2023;food;spar 6 wraps 372g;1,65;9;2023;2;Tuesday;Sep;eurospar;klagenfurt;
26/09/2023;food;sbudget eierspaetzl;1,995;9;2023;2;Tuesday;Sep;eurospar;klagenfurt;
26/09/2023;food;sbudget mozzarella;0,99;9;2023;2;Tuesday;Sep;eurospar;klagenfurt;
26/09/2023;food;sbudget mozzarella;0,99;9;2023;2;Tuesday;Sep;eurospar;klagenfurt;
26/09/2023;food;sbudget mozzarella;0,99;9;2023;2;Tuesday;Sep;eurospar;klagenfurt;
26/09/2023;food;sbudget tomaten;0,995;9;2023;2;Tuesday;Sep;eurospar;klagenfurt;
26/09/2023;food;sbudget aia hendlbrustfilet;2,995;9;2023;2;Tuesday;Sep;eurospar;klagenfurt;
26/09/2023;food;sbudget hirtenkaese;0,995;9;2023;2;Tuesday;Sep;eurospar;klagenfurt;
26/09/2023;food;sbudget mischsalat;0,995;9;2023;2;Tuesday;Sep;eurospar;klagenfurt;
26/09/2023;food;sbudget champignon 500g;0,995;9;2023;2;Tuesday;Sep;eurospar;klagenfurt;
26/09/2023;food;zwetschken 1kg;0,49;9;2023;2;Tuesday;Sep;eurospar;klagenfurt;
26/09/2023;food;ssd eier gr. L 6er;2,89;9;2023;2;Tuesday;Sep;eurospar;klagenfurt;
26/09/2023;food;sbudget cherrytom. 500g;1,245;9;2023;2;Tuesday;Sep;eurospar;klagenfurt;
27/09/2023;food;menu 1;3,3;9;2023;3;Wednesday;Sep;infineon;;
28/09/2023;food;menu 1;3,3;9;2023;4;Thursday;Sep;infineon;;
29/09/2023;food;maxi nuss schnecke;1,69;9;2023;5;Friday;Sep;billa;villach;
29/09/2023;food;apfeltasche;1,49;9;2023;5;Friday;Sep;billa;villach;
29/09/2023;food;clever cookies;1,29;9;2023;5;Friday;Sep;billa;villach;
29/09/2023;food;bowl;5,52;9;2023;5;Friday;Sep;infineon;;
29/09/2023;food;dessert;0,79;9;2023;5;Friday;Sep;infineon;;
29/09/2023;food;suppe/kaltschale;0,88;9;2023;5;Friday;Sep;infineon;;
29/09/2023;food;maxi nuss schnecke;1,69;9;2023;5;Friday;Sep;billa;villach;
29/09/2023;food;apfeltasche;1,49;9;2023;5;Friday;Sep;billa;villach;
29/09/2023;food;clever cookies;1,29;9;2023;5;Friday;Sep;billa;villach;
30/09/2023;food;s-budnatur jogurt 500g;0,79;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;premium eis 500ml;4,99;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;sbudget mozzarella;0,99;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;sbudget mozzarella;0,99;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;sbudget mozzarella;0,99;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;traube blau/rot 500g;1,79;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;trauben weiss 500g;1,79;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;spar veggie burger;1,74;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;spar veggie burger;1,74;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;spar bio lachsfilet;5,61;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;spar cheddar 150g;2,79;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;msc kabeljaufilet;5,24;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;la fiesta 6er (wraps);1,79;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;sbudget bratwurst;3,99;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;aufschnitt;4,69;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;sbudget salatmix 90g;0,99;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;sbudget rote bohnen;0,69;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;sbudget rote bohnen;0,69;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;sbudget champignons;0,99;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;sbudget sugo kraeu.;1,39;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;sbudget sugo kraeu.;1,39;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;sbudget kaeferbohne;1,69;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;neni hummus chili;2,99;9;2023;6;Saturday;Sep;eurospar;klagenfurt;
30/09/2023;food;veggie dog;1;9;2023;6;Saturday;Sep;ikea;klagenfurt;
30/09/2023;food;veggie dog;1;9;2023;6;Saturday;Sep;ikea;klagenfurt;
30/09/2023;food;veggie dog;1;9;2023;6;Saturday;Sep;ikea;klagenfurt;
01/10/2023;gas;gas;26,165;10;2023;7;Sunday;Oct;avanti;klagenfurt;
01/10/2023;food;bevanda barista;2,59;10;2023;7;Sunday;Oct;eurospar;tarvisio;
01/10/2023;food;bevanda despar 65% arancia;1,34;10;2023;7;Sunday;Oct;eurospar;tarvisio;
01/10/2023;food;angelico prod.mont;3,38;10;2023;7;Sunday;Oct;eurospar;tarvisio;
01/10/2023;food;sugo ai 4 formaggi d;1,79;10;2023;7;Sunday;Oct;eurospar;tarvisio;
01/10/2023;food;mortadella lubrament;1,85;10;2023;7;Sunday;Oct;eurospar;tarvisio;
01/10/2023;food;pps coppa g.125;2,15;10;2023;7;Sunday;Oct;eurospar;tarvisio;
01/10/2023;food;bisc.rustici cabr.;1,99;10;2023;7;Sunday;Oct;eurospar;tarvisio;
01/10/2023;food;tagliolini all'uovo;1,59;10;2023;7;Sunday;Oct;eurospar;tarvisio;
01/10/2023;food;piad trad gr. 360;1,09;10;2023;7;Sunday;Oct;eurospar;tarvisio;
01/10/2023;food;piad trad gr. 360;1,09;10;2023;7;Sunday;Oct;eurospar;tarvisio;
01/10/2023;food;piad trad gr. 360;1,09;10;2023;7;Sunday;Oct;eurospar;tarvisio;
01/10/2023;food;hamburger;1,7;10;2023;7;Sunday;Oct;mcdonalds;;
01/10/2023;food;nuggets 6;4,9;10;2023;7;Sunday;Oct;mcdonalds;;
02/10/2023;food;menu 2;2,9;10;2023;1;Monday;Oct;infineon;;
07/10/2023;others;kcnstrukt. Winkel;3,435;10;2023;6;Saturday;Oct;obi;klagenfurt;
03/10/2023;food;vital;5,3;10;2023;2;Tuesday;Oct;infineon;;
03/10/2023;food;dessert;0,79;10;2023;2;Tuesday;Oct;infineon;;
04/10/2023;food;nougattasche;1,39;10;2023;3;Wednesday;Oct;billa;villach;
04/10/2023;food;maxi nuss schnecke;1,69;10;2023;3;Wednesday;Oct;billa;villach;
04/10/2023;food;dessert;0,79;10;2023;3;Wednesday;Oct;infineon;;
04/10/2023;food;suppe/kaltschale;0,88;10;2023;3;Wednesday;Oct;infineon;;
04/10/2023;food;bowl;5,52;10;2023;3;Wednesday;Oct;infineon;;
04/10/2023;food;trauben weiss mit kern 1kg;2,49;10;2023;3;Wednesday;Oct;billa;villach;
04/10/2023;food;bali brunch wrap chicken;3,29;10;2023;3;Wednesday;Oct;billa;villach;
05/10/2023;food;grill;4,16;10;2023;4;Thursday;Oct;infineon;;
05/10/2023;food;grill;0,79;10;2023;4;Thursday;Oct;infineon;;
06/10/2023;food;vital;5,3;10;2023;5;Friday;Oct;infineon;;
21/09/2023;others;langkapten tipl 200x6;77,495;9;2023;4;Thursday;Sep;ikea;klagenfurt;
15/09/2023;others;libreta pixl art ma;5;9;2023;5;Friday;Sep;madrid;madrid;notebook
18/11/2023;others;locher trend.mint/h;2,395;11;2023;6;Saturday;Nov;muller;klagenfurt;perforator
09/10/2023;food;grill;4,16;10;2023;1;Monday;Oct;infineon;;
09/10/2023;food;dessert;0,79;10;2023;1;Monday;Oct;infineon;;
09/10/2023;food;nuss nougat crois.;1,05;10;2023;1;Monday;Oct;billa;villach;
09/10/2023;food;sbudget mischsalat;1,99;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;spar bbq hamburger;1,89;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;sch. Greek jogurt 200g;0,99;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;sbudget topa 3lag;2,99;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;planted grillspiess;3,21;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;wildbill baked beans;1,79;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;bert.cipolle;1,99;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;sbudget pfefferoni;1,09;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;spar corn. Chili 350g;1,19;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;spar corn. Chili 350g;1,19;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;spar veggie burger;1,74;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;sbudget kaeferbohne;1,69;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;sbudget kaeferbohne;1,69;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;sbudget artischocken;1,99;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;sbudget artischocken;1,99;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;sbudget rote bohnen;0,69;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;sbudget rote bohnen;0,69;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;spar erbse/karo 400g;1,39;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;spar erbse/karo 400g;1,39;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;srd greek jog 200g;0,99;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;spar bunt pfef-fer40;0,99;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;sbudget jogurt;0,39;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;sbudget jogurt;0,39;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;sch. Greek jogurt 200g;0,99;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;sch. Greek jogurt 200g;0,99;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;premium taleggio dop;1,7;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;sbudget mozzarella;0,89;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;sbudget mozzarella;0,89;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;sbudget mozzarella;0,89;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;sbudget mozzarella;0,89;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;sbudget mozzarella;0,89;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;sbudget oliv. Eolo 0,75;3,495;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;il barone merlot (wine);2,29;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;spar cremespinat;1,29;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;h-filet i. speckm.;4,13;10;2023;1;Monday;Oct;eurospar;klagenfurt;
09/10/2023;food;trauben weiss 500g;2,99;10;2023;1;Monday;Oct;eurospar;klagenfurt;
10/10/2023;food;menu 2;2,9;10;2023;2;Tuesday;Oct;infineon;;
11/10/2023;food;menu 2;2,9;10;2023;3;Wednesday;Oct;infineon;;
12/10/2023;food;maxi nuss schnecke;1,59;10;2023;4;Thursday;Oct;billa;villach;
12/10/2023;food;maxi nuss schnecke;1,59;10;2023;4;Thursday;Oct;billa;villach;
12/10/2023;food;grill;4,16;10;2023;4;Thursday;Oct;infineon;;
12/10/2023;food;dessert-crème;0,79;10;2023;4;Thursday;Oct;infineon;;
12/10/2023;food;spar crunchy almond (ice cream);3,74;10;2023;4;Thursday;Oct;eurospar;;
12/10/2023;food;premium peanut butter (ice cream);3,74;10;2023;4;Thursday;Oct;eurospar;;
13/10/2023;food;menu 2;2,9;10;2023;5;Friday;Oct;infineon;;
13/10/2023;food;dessert-crème;0,79;10;2023;5;Friday;Oct;infineon;;
14/10/2023;food;fertig veg. fleisch. Hack;2,99;10;2023;6;Saturday;Oct;lidl;;
14/10/2023;food;riffle chips;0,745;10;2023;6;Saturday;Oct;lidl;;
14/10/2023;food;tomatens. Arrabbiata;0,595;10;2023;6;Saturday;Oct;lidl;;
14/10/2023;food;orbit spearmint;2,79;10;2023;6;Saturday;Oct;lidl;;
16/10/2023;food;vital;5,3;10;2023;1;Monday;Oct;infineon;;
16/10/2023;food;suppe/kaltschale;0,88;10;2023;1;Monday;Oct;infineon;;
16/10/2023;food;maxi nuss schnecke;1,59;10;2023;1;Monday;Oct;billa;villach;
16/10/2023;food;butter topfengolatsc;0,99;10;2023;1;Monday;Oct;billa;villach;
16/10/2023;food;clever sugo bolognese;0,595;10;2023;1;Monday;Oct;billa;villach;
16/10/2023;food;clever pesto genovese;0,695;10;2023;1;Monday;Oct;billa;villach;
17/10/2023;food;menu 1;3,3;10;2023;2;Tuesday;Oct;infineon;;
17/10/2023;food;nougattasche;1,39;10;2023;2;Tuesday;Oct;billa;villach;
17/10/2023;food;nougattasche;1,39;10;2023;2;Tuesday;Oct;billa;villach;
17/10/2023;food;alpenaufschnitt 140g;5,19;10;2023;2;Tuesday;Oct;billa;villach;
23/07/2023;others;lockers;12,99;7;2023;7;Sunday;Jul;decathlon;;locker
18/10/2023;food;mortadella xxl;1,29;10;2023;3;Wednesday;Oct;lidl;italy;
18/10/2023;food;mini tav. Cioccolato;1,79;10;2023;3;Wednesday;Oct;lidl;italy;
18/10/2023;food;conchiglia gianduia;0,55;10;2023;3;Wednesday;Oct;lidl;italy;
18/10/2023;food;barretta multicereali;0,79;10;2023;3;Wednesday;Oct;lidl;italy;
19/10/2023;food;espresso;1,2;10;2023;4;Thursday;Oct;tutto st'orto;milano;
19/10/2023;food;espresso;1,2;10;2023;4;Thursday;Oct;tutto st'orto;milano;
19/10/2023;food;double espresso;1,6;10;2023;4;Thursday;Oct;tutto st'orto;milano;
07/10/2023;others;mcntageband fliesen;9,745;10;2023;6;Saturday;Oct;obi;klagenfurt;tape
20/10/2023;food;dinner with Patrice;62;10;2023;5;Friday;Oct;osteria dell'oca;;
27/01/2024;drugstore products;meridol zahnpasta 20ml;1,95;1;2024;6;Saturday;Jan;dm;klagenfurt;
21/10/2023;food;coffee;1,1;10;2023;6;Saturday;Oct;lampugnano bar;;
21/10/2023;food;caffe doppio;2,6;10;2023;6;Saturday;Oct;remida;venezia tronchetto;
21/10/2023;food;brioche;1,8;10;2023;6;Saturday;Oct;remida;venezia tronchetto;
22/10/2023;food;bisc. Cabrioni gr650;1,175;10;2023;7;Sunday;Oct;eurospar;tarvisio;
22/10/2023;food;pps-latte f. malga;1,1;10;2023;7;Sunday;Oct;eurospar;tarvisio;
22/10/2023;food;sugo alle noci despa;0,795;10;2023;7;Sunday;Oct;eurospar;tarvisio;
22/10/2023;food;sugo ai 4 formaggi d;0,795;10;2023;7;Sunday;Oct;eurospar;tarvisio;
22/10/2023;food;sugo ai 4 formaggi d;0,795;10;2023;7;Sunday;Oct;eurospar;tarvisio;
22/10/2023;food;sugo ai 4 formaggi d;0,795;10;2023;7;Sunday;Oct;eurospar;tarvisio;
22/10/2023;food;sugo ai 4 formaggi d;0,795;10;2023;7;Sunday;Oct;eurospar;tarvisio;
22/10/2023;food;sugo con funghi porcini;0,795;10;2023;7;Sunday;Oct;eurospar;tarvisio;
23/10/2023;food;vital;5,3;10;2023;1;Monday;Oct;infineon;;
23/10/2023;food;dessert;0,79;10;2023;1;Monday;Oct;infineon;;
23/10/2023;food;pflaumen blau 1kg;1,245;10;2023;1;Monday;Oct;billa;villach;
23/10/2023;food;nuss schnecke;1,59;10;2023;1;Monday;Oct;billa;villach;
23/10/2023;food;mohnweckerl neuburger;2,47;10;2023;1;Monday;Oct;billa;villach;
23/10/2023;food;clever spaghetti;0,74;10;2023;1;Monday;Oct;billa;villach;
24/10/2023;food;vital;5,3;10;2023;2;Tuesday;Oct;infineon;;
24/10/2023;food;wraps;2,99;10;2023;2;Tuesday;Oct;billa;villach;
24/10/2023;food;butter topfengolatsc;0,99;10;2023;2;Tuesday;Oct;billa;villach;
25/10/2023;food;nuss schnecke;1,59;10;2023;3;Wednesday;Oct;billa;villach;
25/10/2023;food;mohnweckerl neuburger;3,29;10;2023;3;Wednesday;Oct;billa;villach;
25/10/2023;food;grill;4,16;10;2023;3;Wednesday;Oct;infineon;;
25/10/2023;food;dessert;0,79;10;2023;3;Wednesday;Oct;infineon;;
28/10/2023;food;iglo huener dippers;3,32;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;iglo huener dippers;3,32;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;iglo huener dippers;3,32;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;premium peanut butter (ice cream);3,74;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;premium peanut butter (ice cream);3,74;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;spar high rote500g;2,39;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;sch. Greek jog. 200g;1,49;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;sch. Greek jog. 200g;1,49;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;sbudget salat mix;0,99;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;sbudget salat mix;0,99;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;s-budget decaff 30er;5,99;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;bio ywiebel rot;1,69;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;trauben weiss 500g;2,24;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;steam card;20;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;spar kartoffelpueree;1,15;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;sch. Greek jog. 200g;1,49;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;sbudget sugo basil;1,39;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;sbudget sugo basil;1,39;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;ssd eier gr. L 6er;1,445;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;s-budget sugo kraeu.;1,39;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;srd greek jog. 200g;1,49;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;srd greek jog. 200g;1,49;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;enjoy pulled pork w;2,79;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;enjoy falafel wrap;2,79;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;elefanten knoblacuh;1,59;10;2023;6;Saturday;Oct;eurospar;klagenfurt;
28/10/2023;food;geflugelaibchen;3,3;10;2023;6;Saturday;Oct;penny;;
28/10/2023;food;schweinefaschiertes;3,74;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;orbit white 4er 2sor;2,02;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;ece kichererbsen;1,45;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;mike m. rostzwiebel;1,99;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;gurkensticks;1,29;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;kaferbohnen;1,69;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;topfengolatsche;0,89;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;nuss-noug. Croissant;0,99;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;ibo naturjog. 3,6%;0,69;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;pflaument blau ;1,245;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;bravo tortilla chips;1,59;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;bravo tortilla chips;1,59;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;gegrillte paprika;2,49;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;kaferbohnen;1,69;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;sf mozz. Light;0,89;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;fa dusche 400ml;2,19;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;py pfefferoni scharf;1,09;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;ibo naturjog. 3,6%;0,69;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;ibo kasekrainer;2,95;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;champignon braun;0,795;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;sf mozz. Light;0,89;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;sf mozz. Light;0,89;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;bravo tortilla chips;1,59;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;schoko banane musli;0,97;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;schoko musliriegel;0,97;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;oliven grun;0,595;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;sf mozz. Light;0,89;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;jungzwiebel bund ibo;1,29;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;sf spaghetti 1kg;0,645;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;gran knusper musli;1,89;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;il conte peppersweet;3,99;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;lotus karamellgeb.;1,39;10;2023;6;Saturday;Oct;penny;klagenfurt;
28/10/2023;food;covo cookies;0,45;10;2023;6;Saturday;Oct;penny;klagenfurt;
30/10/2023;food;wraps;1,5;10;2023;1;Monday;Oct;billa;villach;
30/10/2023;food;nuss schnecke;1,59;10;2023;1;Monday;Oct;billa;villach;
30/10/2023;food;menu 1;3,3;10;2023;1;Monday;Oct;infineon;;
31/10/2023;food;salat klein;1,15;10;2023;2;Tuesday;Oct;infineon;;
31/10/2023;food;menu 2;2,9;10;2023;2;Tuesday;Oct;infineon;;
31/10/2023;food;dessert-crème;0,79;10;2023;2;Tuesday;Oct;infineon;;
03/11/2023;food;salat klein;1,15;11;2023;5;Friday;Nov;infineon;;
03/11/2023;food;menu 1;3,3;11;2023;5;Friday;Nov;infineon;;
03/11/2023;food;dessert;0,79;11;2023;5;Friday;Nov;infineon;;
04/11/2023;food;hamburger;1,7;11;2023;6;Saturday;Nov;mcdonalds;;
04/11/2023;food;hamburger;1,7;11;2023;6;Saturday;Nov;mcdonalds;;
04/11/2023;food;tortilla chips 300G;1,59;11;2023;6;Saturday;Nov;hofer;;
04/11/2023;food;riffel chips 200G;1,29;11;2023;6;Saturday;Nov;hofer;;
04/11/2023;food;tortilla chips 300G;1,59;11;2023;6;Saturday;Nov;hofer;;
04/11/2023;food;riffel chips 200G;1,29;11;2023;6;Saturday;Nov;hofer;;
04/11/2023;food;salsa dip scharf;1,19;11;2023;6;Saturday;Nov;lidl;;
04/11/2023;food;salsa dip scharf;1,19;11;2023;6;Saturday;Nov;lidl;;
04/11/2023;food;brillenputztucher;0,89;11;2023;6;Saturday;Nov;lidl;;
04/11/2023;food;handdesinfektion;0,495;11;2023;6;Saturday;Nov;lidl;;
06/11/2023;food;hamburger;1,7;11;2023;1;Monday;Nov;mcdonalds;;
06/11/2023;food;hamburger;1,7;11;2023;1;Monday;Nov;mcdonalds;;
06/11/2023;food;salat klein;1,15;11;2023;1;Monday;Nov;infineon;;
06/11/2023;food;menu 2;2,9;11;2023;1;Monday;Nov;infineon;;
07/11/2023;food;hamburger;1,7;11;2023;2;Tuesday;Nov;mcdonalds;;
07/11/2023;food;hamburger;1,7;11;2023;2;Tuesday;Nov;mcdonalds;;
07/11/2023;food;salat klein;1,15;11;2023;2;Tuesday;Nov;infineon;;
07/11/2023;food;vital;5,3;11;2023;2;Tuesday;Nov;infineon;;
07/11/2023;food;dessert;0,79;11;2023;2;Tuesday;Nov;infineon;;
08/11/2023;food;salat klein;1,15;11;2023;3;Wednesday;Nov;infineon;;
08/11/2023;food;grill;4,16;11;2023;3;Wednesday;Nov;infineon;;
08/11/2023;food;dessert;0,79;11;2023;3;Wednesday;Nov;infineon;;
09/11/2023;food;grill;4,16;11;2023;4;Thursday;Nov;infineon;;
09/11/2023;food;dessert;0,79;11;2023;4;Thursday;Nov;infineon;;
